title,info
Blood Simple,"['owner', 'seedi', 'smalltown', 'texa', 'bar', 'discov', 'one', 'employe', 'affair', 'wife']['Crime', 'Drama', 'Thriller']"
Walking With Dinosaurs,"['walk', 'dinosaur', 'produc', 'film', 'depict', 'lifelik', 'dinosaur', 'charact', 'set', 'photor']['Animation', 'Family', 'Adventure']"
Chasing Ice,"['balog', 'ask', 'stori', 'nation', 'geograph', 'photograph', 'jame', 'one', 'take', 'pictur']['Documentary']"
10 Years,"['group', 'friend', 'reunit', 'ten', 'year', 'highschool', 'graduat']['Comedy', 'Drama']"
No Strings Attached,"['best', 'friend', 'emma', 'busi', 'doctor', 'set', 'seem', 'perfect', 'arrang', 'offer']['Comedy', 'Romance']"
Quicksand,"['bank', 'workahol', 'head', 'complianc', 'section', 'new', 'york', 'fli', 'monaco', 'investig']['Action', 'Crime', 'Drama', 'Thriller']"
Cadillac Records,"['stori', 'sex', 'violenc', 'race', 'rock', 'roll', '1950s', 'chicago', 'excit', 'turbul']['Drama', 'History', 'Music']"
Dragonball Evolution,"['young', 'warrior', 'son', 'goku', 'set', 'quest', 'race', 'time', 'veng', 'king']['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']"
The Air I Breathe,"['life', 'love', 'drama', 'base', 'ancient', 'chines', 'proverb', 'break', 'four', 'emot']['Drama', 'Action', 'Thriller', 'Crime']"
20 Million Miles to Earth,"['first', 'man', 'flight', 'venus', 'return', 'earth', 'rocket', 'crashland', 'mediterranean', 'near']['Science Fiction']"
The Great Muppet Caper,"['kermit', 'miss', 'piggi', 'fozzi', 'newspap', 'report', 'sent', 'london', 'interview', 'ladi']['Crime', 'Family', 'Comedy']"
August Rush,"['drama', 'fairi', 'tale', 'element', 'orphan', 'music', 'prodigi', 'use', 'gift', 'clue']['Family', 'Drama', 'Music']"
Ares,"['near', 'futur', 'world', 'order', 'chang', 'million', 'unemploy', 'citizen', 'franc', 'becom']['Drama', 'Thriller', 'Science Fiction']"
Grave Halloween,"['inadvert', 'unleash', 'ancient', 'curs', 'documentari', 'crew', 'american', 'exchang', 'student', 'haunt']['TV Movie', 'Horror']"
Employee of the Month,"['day', 'bank', 'best', 'employe', 'month', 'guy', 'whose', 'spiral', 'bad', 'wors']['Action', 'Comedy']"
Just Wright,"['physic', 'therapist', 'fall', 'basketbal', 'player', 'help', 'recov', 'careerthreaten', 'injuri']['Comedy', 'Drama', 'Romance']"
My Darling Clementine,"['jame', 'wyatt', 'brother', 'tombston', 'cattl', 'stolen', 'dead', 'earp', 'morgan', 'virgil']['Drama', 'Western']"
Friends with Money,"['quit', 'lucrat', 'job', 'olivia', 'find', 'unsur', 'futur', 'relationship', 'success', 'wealthi']['Comedy', 'Drama', 'Romance']"
Raging Bull,"['lamotta', 'ring', 'famili', 'jake', 'step', 'box', 'obliter', 'oppon', 'prizefight', 'treat']['Drama']"
The Peacemaker,"['train', 'carri', 'atom', 'warhead', 'mysteri', 'crash', 'former', 'soviet', 'union', 'nuclear']['Action', 'Thriller']"
John Q,"['son', 'hospit', 'john', 'quinci', 'archibald', 'father', 'husband', 'whose', 'diagnos', 'enlarg']['Drama', 'Thriller', 'Crime']"
Runner Runner,"['poor', 'colleg', 'student', 'crack', 'onlin', 'poker', 'game', 'goe', 'bust', 'arrang']['Crime', 'Thriller', 'Drama']"
Jurassic Park,"['park', 'dinosaur', 'wealthi', 'entrepreneur', 'secret', 'creat', 'theme', 'featur', 'live', 'drawn']['Adventure', 'Science Fiction']"
Persona,"['elisabeth', 'alma', 'seem', 'young', 'nurs', 'put', 'charg', 'vogler', 'actress', 'healthi']['Drama']"
King Arthur,"['legend', 'sarmatian', 'histor', 'stori', 'arthurian', 'base', 'hypothesi', 'contend', 'nucleus', 'heavi']['Adventure', 'War', 'History']"
Lake Placid: The Final Chapter,"['follow', 'jim', 'bickerman', 'poacher', 'discov', 'local', 'lake', 'inhabit', 'maneat', 'crocodil']['Horror', 'Science Fiction']"
A Walk in the Sun,"['pictur', '1943', 'invas', 'itali', 'one', 'american', 'platoon', 'land', 'dig', 'make']['War', 'Drama']"
Beavis and Butt-Head Do America,"['america', 'mike', 'judg', 'slacker', 'duo', 'beavi', 'butthead', 'wake', 'discov', 'stolen']['Animation', 'Comedy']"
Memphis Belle,"['crew', 'bomb', 'memphi', 'bell', 'world', 'war', 'bomber', 'pilot', 'young', 'danger']['Drama', 'War', 'Action']"
[REC]²,"['action', 'continu', 'rec', 'medic', 'offic', 'swat', 'team', 'outfit', 'video', 'camera']['Thriller', 'Horror']"
Marie Antoinette,"['queen', 'retel', 'franc', 'icon', 'illfat', 'mari', 'antoinett', 'betroth', 'marriag', 'loui']['Drama', 'History']"
The Bridge on the River Kwai,"['bridg', 'classic', 'stori', 'english', 'pow', 'burma', 'forc', 'build', 'aid', 'war']['Drama', 'History', 'War']"
Where the Money is,"['carol', 'mackay', 'home', 'ann', 'popular', 'nurs', 'retir', 'spend', 'free', 'time']['Comedy', 'Crime', 'Drama']"
Guarding Tess,"['doug', 'detail', 'presid', 'secret', 'servic', 'agent', 'complet', 'stint', 'charg', 'protect']['Comedy', 'Drama', 'Thriller']"
The Strangers,"['coupl', 'violent', 'return', 'wed', 'recept', 'stay', 'isol', 'vacat', 'hous', 'receiv']['Thriller', 'Horror', 'Mystery']"
Carnage,"['zachari', 'parent', '11yearold', 'cowan', 'strike', 'classmat', 'across', 'face', 'stick', 'argument']['Comedy', 'Drama']"
Sleeping with Other People,"['chanc', 'two', 'serial', 'cheater', 'get', 'second', 'love', 'onenight', 'stand', 'colleg']['Comedy']"
Attack Force,"['marshal', 'lawson', 'attack', 'command', 'elit', 'militari', 'unit', 'lose', 'striketeam', 'coldblood']['Action', 'Thriller']"
Air Mater,"['mater', 'decis', 'fli', 'land', 'accident', 'big', 'airshow']['Animation', 'Family']"
A Family Man,"['dane', 'driven', 'firm', 'jensen', 'chicagobas', 'headhunt', 'work', 'cutthroat', 'job', 'placement']['Drama']"
Down by Law,"['stori', 'three', 'men', 'complet', 'differ', 'track', 'meet', 'louisiana', 'prison', 'cell']['Crime', 'Drama', 'Comedy']"
Three Colors: Blue,"['woman', 'struggl', 'find', 'way', 'live', 'life', 'death', 'husband', 'child']['Drama', 'Music', 'Mystery']"
Once Upon a Time in Mexico,"['hitman', 'mariachi', 'becom', 'involv', 'intern', 'espionag', 'involv', 'psychot', 'cia', 'agent']['Action']"
Open Your Eyes,"['handsom', 'man', 'find', 'love', 'life', 'suffer', 'accid', 'need', 'face', 'rebuilt']['Drama', 'Thriller']"
A.C.A.B.: All Cops Are Bastards,"['cop', 'look', 'controversi', 'riot', 'unit', 'told', 'stori', 'three', 'veteran', 'young']['Action', 'Drama', 'Crime']"
Broken Arrow,"['indian', 'scout', 'tom', 'jefford', 'jame', 'stewart', 'sent', 'stem', 'war', 'white']['Western']"
Imperium,"['white', 'supremaci', 'real', 'nate', 'foster', 'young', 'idealist', 'fbi', 'agent', 'goe']['Crime', 'Drama', 'Thriller']"
Mesrine: Public Enemy #1,"['mesrin', 'stori', 'jacqu', 'franc', 'public', 'enemi', '1970s', 'near', 'two', 'decad']['Action', 'Thriller', 'Crime', 'Drama']"
It Happened in Saint-Tropez,"['roni', 'two', 'zef', 'stormi', 'relationship', 'brother', 'aggrav', 'marri', 'daughter', 'attend']['Comedy', 'Drama']"
Death at a Funeral,"['chao', 'ensu', 'man', 'tri', 'expos', 'dark', 'secret', 'regard', 'recent', 'deceas']['Comedy', 'Drama']"
The Trip,"['steve', 'coogan', 'ask', 'observ', 'tour', 'countri', 'finest', 'restaur', 'envis', 'perfect']['Comedy', 'Drama']"
The Babadook,"['singl', 'mother', 'plagu', 'violent', 'death', 'husband', 'battl', 'son', 'fear', 'monster']['Drama', 'Thriller', 'Horror']"
Despair,"['hermann', 'germani', 'earli', '1930s', 'backdrop', 'nazi', 'rise', 'russian', 'émigré', 'chocol']['Drama']"
Dark Water,"['apart', 'woman', 'midst', 'unpleas', 'divorc', 'move', 'eeri', 'build', 'young', 'daughter']['Horror', 'Thriller']"
Short Cuts,"['multistori', 'fishey', 'look', 'american', 'cultur', 'charact', 'intersect', 'profound', 'fleet', 'live']['Comedy', 'Drama']"
Soul Men,"['floyd', 'singer', 'two', 'former', 'backup', 'soul', 'singer', 'loui', 'spoken', 'year']['Comedy', 'Music']"
Jane Got a Gun,"['husband', 'outlaw', 'return', 'home', 'shot', 'eight', 'bullet', 'bare', 'aliv', 'jane']['Action', 'Drama', 'Western']"
Bringing Out the Dead,"['frank', 'hour', 'life', 'burntout', 'paramed', 'call', 'father', 'effort', 'rescu', 'live']['Drama']"
Zambezia,"['citi', 'bird', 'zambezia', 'set', 'bustl', 'edg', 'majest', 'victoria', 'fall', 'stori']['Comedy', 'Animation', 'Adventure', 'Family']"
A Woman Under the Influence,"['mabel', 'mother', 'wife', 'brink', 'insan', 'bluecollar', 'husband', 'nick', 'attempt', 'understand']['Romance', 'Drama']"
Still Alice,"['alic', 'howland', 'happili', 'marri', 'three', 'grown', 'children', 'renown', 'linguist', 'professor']['Drama']"
Bloodsport,"['dux', 'frank', 'enter', 'kumit', 'illeg', 'underground', 'martialart', 'competit', 'serious', 'injuri']['Action']"
Ghost in the Shell 2.0,"['year', '2029', 'section', 'group', 'cybernet', 'enhanc', 'cop', 'call', 'investig', 'stop']['Action', 'Animation', 'Science Fiction']"
Thir13en Ghosts,"['hous', 'bobbi', 'ghost', 'ghost', 'arthur', 'two', 'children', 'kathi', 'inherit', 'uncl']['Horror', 'Thriller']"
The Bat,"['hous', 'mysteri', 'writer', 'cornelia', 'van', 'gorder', 'rent', 'countri', 'call', 'oak']['Horror', 'Mystery', 'Thriller']"
Goon,"['glatt', 'leagu', 'team', 'becom', 'doug', 'slacker', 'discov', 'talent', 'brawl', 'approach']['Comedy']"
Raising Cain,"['jenni', 'child', 'carter', 'neighborhood', 'kid', 'begin', 'vanish', 'suspect', 'psychologist', 'husband']['Drama', 'Horror', 'Thriller', 'Crime']"
Russian Ark,"['french', 'marqui', 'sergei', 'dreiden', 'wander', 'vast', 'labyrinth', 'corridor', 'theater', 'ballroom']['Mystery', 'Drama', 'Fantasy', 'History']"
High and Low,"['execut', 'shoe', 'compani', 'becom', 'victim', 'extort', 'chauffeur', 'son', 'kidnap', 'held']['Mystery', 'Drama', 'Thriller', 'Crime']"
12:01,"['barri', 'offic', 'employe', 'thoma', 'caught', 'time', 'bounc', 'caus', 'glitch', 'compani']['Science Fiction', 'Thriller']"
Monsieur Lazhar,"['teacher', 'children', 'harsh', 'montréal', 'winter', 'elementaryschool', 'class', 'left', 'reel', 'commit']['Drama', 'Comedy']"
Runaway Jury,"['juror', 'insid', 'woman', 'outsid', 'manipul', 'court', 'trial', 'involv', 'major', 'gun']['Drama', 'Thriller']"
Butterfly on a Wheel,"['sociopath', 'kidnapp', 'method', 'push', 'desper', 'pair', 'parent', 'absolut', 'break', 'point']['Crime', 'Drama', 'Thriller']"
Star Trek: First Contact,"['borg', 'relentless', 'race', 'cyborg', 'direct', 'cours', 'earth', 'violat', 'order', 'stay']['Science Fiction', 'Action', 'Adventure', 'Thriller']"
Third Person,"['acclaim', 'novelist', 'struggl', 'write', 'analysi', 'love', 'one', 'three', 'stori', 'set']['Drama', 'Romance']"
The Final Destination,"['young', 'man', 'premonit', 'dead', 'racecar', 'crash', 'help', 'save', 'live', 'peer']['Horror', 'Mystery']"
Maniac,"['help', 'young', 'artist', 'upcom', 'exhibit', 'owner', 'mannequin', 'shop', 'dead', 'suppress']['Horror']"
Populaire,"['rose', 'job', 'loui', 'set', '1958', 'populair', 'focus', 'pamphyl', 'live', 'widow']['Comedy']"
Night Watch,"['forc', 'light', 'dark', 'night', 'among', 'other', 'day', 'normal', 'human', 'live']['Fantasy', 'Action', 'Thriller']"
Das Boot,"['german', 'submarin', 'hunt', 'alli', 'ship', 'second', 'world', 'war', 'soon', 'becom']['Action', 'Drama', 'History', 'War', 'Adventure']"
Koyaanisqatsi,"['tone', 'take', 'locat', 'around', 'show', 'heavi', 'toll', 'modern', 'technolog', 'human']['Documentary', 'Music']"
The Panic in Needle Park,"['bobbi', 'movi', 'stark', 'portray', 'life', 'among', 'group', 'heroin', 'addict', 'hang']['Drama', 'Romance']"
Day of the Dead,"['zombi', 'final', 'chapter', 'georg', 'romero', 'dead', 'trilog', 'underground', 'govern', 'instal']['Horror', 'Science Fiction']"
Hummingbird,"['homeless', 'run', 'militari', 'court', 'martial', 'damag', 'exspeci', 'forc', 'soldier', 'navig']['Action', 'Thriller']"
An American Tail: Fievel Goes West,"['cat', 'time', 'mousekewitz', 'settl', 'america', 'find', 'still', 'problem', 'threat', 'make']['Adventure', 'Animation', 'Family']"
Excalibur,"['king', 'arthur', 'uthur', 'sword', 'excalibur', 'son', 'myth', 'brought', 'screen', 'pendragon']['Fantasy', 'Adventure']"
The Man in the Moon,"['dani', 'maureen', 'court', 'trant', 'younger', 'sibl', 'share', 'strong', 'connect', 'local']['Drama', 'Family', 'Romance']"
"Crouching Tiger, Hidden Dragon: Sword of Destiny","['love', 'stori', 'lost', 'young', 'legendari', 'sword', 'one', 'last', 'opportun', 'redempt']['Action', 'Adventure', 'Drama']"
White Men Can't Jump,"['billi', 'hoyl', 'woodi', 'harrelson', 'sidney', 'dean', 'wesley', 'snipe', 'unlik', 'pair']['Comedy', 'Drama']"
The Descent,"['find', 'creatur', 'tragic', 'accid', 'six', 'friend', 'reunit', 'cave', 'expedit', 'adventur']['Adventure', 'Horror']"
Dangal,"['daughter', 'dangal', 'extraordinari', 'true', 'stori', 'base', 'life', 'mahavir', 'singh', 'two']['Drama']"
From Up on Poppy Hill,"['flag', 'yearold', 'face', 'sea', 'stori', 'set', '1963', 'yokohama', 'kokuriko', 'manor']['Animation', 'Drama']"
The Octagon,"['scott', 'ninja', 'mccarn', 'jame', 'veteran', 'martial', 'art', 'expert', 'recruit', 'protector']['Adventure', 'Action', 'Thriller']"
Austin Powers in Goldmember,"['world', 'team', 'shagadel', 'spi', 'continu', 'fight', 'evil', 'time', 'diabol', 'doctor']['Comedy', 'Crime', 'Science Fiction']"
The Romantics,"['friend', 'seven', 'close', 'reunit', 'wed', 'two', 'problem', 'aris', 'bride', 'maid']['Comedy', 'Drama', 'Romance']"
"Chill Out, Scooby-Doo!","['gang', 'vacat', 'pari', 'take', 'wrong', 'turn', 'scoobi', 'shaggi', 'miss', 'flight']['Action', 'Adventure', 'Animation', 'Family', 'Mystery']"
Terms of Endearment,"['aurora', 'emma', 'differ', 'mother', 'daughter', 'march', 'drummer', 'begin', 'marriag', 'show']['Drama', 'Comedy']"
Rounders,"['young', 'man', 'reform', 'gambler', 'must', 'return', 'play', 'big', 'stake', 'poker']['Drama', 'Crime']"
Radio Days,"['narrat', 'radio', 'new', 'woodi', 'allen', 'tell', 'influenc', 'childhood', 'day', 'york']['Comedy', 'Drama']"
Bedazzled,"['wish', 'star', 'elliot', 'richardson', 'suicid', 'techno', 'geek', 'given', 'seven', 'turn']['Fantasy', 'Comedy', 'Romance']"
North Country,"['fiction', 'account', 'first', 'major', 'success', 'sexual', 'harass', 'case', 'unit', 'state']['Drama']"
The Island of Dr. Moreau,"['island', 'shipwreck', 'man', 'float', 'ashor', 'pacif', 'ocean', 'inhabit', 'scientist', 'moreau']['Science Fiction']"
Stormbreaker,"['alex', 'school', 'uncl', 'kill', 'mission', 'blunt', 'new', 'comput', 'rider', 'think']['Adventure', 'Action', 'Family']"
Camille,"['twist', 'honeymoon', 'adventur', 'young', 'coupl', 'way', 'niagara', 'fall']['Comedy', 'Drama', 'Romance']"
Bee Movie,"['barri', 'honey', 'benson', 'bee', 'graduat', 'colleg', 'disillus', 'lone', 'career', 'choic']['Family', 'Animation', 'Adventure', 'Comedy']"
Lockout,"['set', 'near', 'futur', 'lockout', 'follow', 'fals', 'convict', 'exgovern', 'agent', 'whose']['Action', 'Thriller', 'Science Fiction']"
Ransom,"['rich', 'man', 'son', 'kidnap', 'cooper', 'polic', 'first', 'tri', 'uniqu', 'tactic']['Action', 'Thriller']"
Magic Mike XXL,"['three', 'year', 'mike', 'bow', 'stripper', 'life', 'top', 'game', 'remain', 'king']['Comedy', 'Drama', 'Music']"
Multiplicity,"['doug', 'construct', 'worker', 'kinney', 'find', 'pressur', 'work', 'life', 'combin', 'duti']['Comedy', 'Fantasy', 'Science Fiction']"
Halloween: The Curse of Michael Myers,"['michael', 'jami', 'six', 'year', 'myer', 'haddonfield', 'ago', 'terror', 'town', 'illinoi']['Horror', 'Thriller']"
9 Month Stretch,"['arian', 'surpris', 'felder', 'pregnant', 'young', 'harden', 'judg', 'strict', 'moral', 'accord']['Comedy']"
Wild Tales,"['six', 'short', 'stori', 'explor', 'extrem', 'human', 'behavior', 'involv', 'peopl', 'distress']['Drama', 'Thriller', 'Comedy']"
30 Days of Night,"['town', 'destruct', 'stori', 'isol', 'alaskan', 'plung', 'dark', 'month', 'year', 'sun']['Horror', 'Thriller']"
The Diary of Ellen Rimbauer,"['set', 'turn', 'centuri', 'tale', 'ellen', 'rimbauer', 'receiv', 'mysteri', 'mansion', 'wed']['Drama', 'Horror', 'Mystery', 'Thriller']"
Pocahontas II: Journey to a New World,"['john', 'news', 'smith', 'death', 'reach', 'america', 'pocahonta', 'devast', 'set', 'london']['Adventure', 'Animation', 'Romance', 'Family']"
Nomad: The Warrior,"['nomad', 'histor', 'epic', 'set', '18thcenturi', 'kazakhstan', 'film', 'fictionalis', 'account', 'youth']['Action', 'History', 'War']"
Hallam Foe,"['hallam', 'talent', 'spi', 'peopl', 'reveal', 'darkest', 'fearsand', 'peculiar', 'desir', 'driven']['Drama', 'Comedy', 'Thriller']"
Living Is Easy With Eyes Closed,"['away', 'unforgett', 'friendship', 'three', 'peopl', 'english', 'teacher', 'travel', 'almería', 'hear']['Drama', 'Comedy']"
The Quiet Man,"['sean', 'past', 'mari', 'kate', 'danah', 'thornton', 'return', 'america', 'reclaim', 'homestead']['Comedy', 'Drama', 'Romance']"
The Accidental Husband,"['love', 'radio', 'guru', 'emma', 'lloyd', 'convinc', 'patrick', 'sullivan', 'fiancé', 'dump']['Comedy', 'Romance']"
Risen,"['follow', 'epic', 'biblic', 'stori', 'resurrect', 'told', 'eye', 'nonbeliev', 'clavius', 'power']['Action']"
Return to Never Land,"['world', 'classic', 'tale', 'peter', 'pan', 'continu', 'disney', 'sequel', 'return', 'never']['Adventure', 'Fantasy', 'Animation', 'Family']"
A Good Woman,"['mrs', 'erlynn', 'flee', '1930s', 'new', 'york', 'leav', 'behind', 'chequer', 'past']['Comedy', 'Drama', 'Romance']"
Cube Zero,"['cube', 'film', 'see', 'zero', 'third', 'trilog', 'yet', 'time', 'instead', 'peopl']['Mystery', 'Science Fiction', 'Thriller']"
Man Bites Dog,"['camera', 'crew', 'rival', 'follow', 'serial', 'killerthief', 'around', 'exercis', 'craft', 'expound']['Comedy', 'Crime', 'Drama', 'Horror']"
Endless Love,"['privileg', 'girl', 'charismat', 'boy', 'instant', 'desir', 'spark', 'love', 'affair', 'made']['Drama', 'Romance']"
Buddy goes West,"['buddi', 'triniti', 'seri', 'star', 'bud', 'spencer', 'return', 'wild', 'west', 'director']['Comedy', 'Western']"
The Road to El Dorado,"['map', 'dorado', 'citi', 'fail', 'swindl', 'two', 'conmen', 'end', 'fabl', 'gold']['Adventure', 'Animation', 'Comedy', 'Family']"
Messenger of Death,"['orvill', 'wife', 'children', 'mormon', 'beecham', 'becom', 'victim', 'massacr', 'hous', 'polic']['Action', 'Crime', 'Thriller']"
Elf,"['buddi', 'santa', 'young', 'fall', 'gift', 'sack', 'christma', 'eve', 'transport', 'back']['Comedy', 'Family', 'Fantasy']"
Haunter,"['time', 'teenag', 'stuck', 'loop', 'quit', 'must', 'uncov', 'truth', 'action', 'consequ']['Horror', 'Mystery', 'Thriller']"
Hush,"['jackson', 'helen', 'martha', 'famili', 'love', 'first', 'child', 'move', 'mother', 'order']['Drama', 'Thriller']"
Nothing in Common,"['way', 'corpor', 'ladder', 'david', 'basner', 'confront', 'greatest', 'challeng', 'father']['Drama', 'Comedy', 'Romance']"
Silverado,"['town', 'friend', 'four', 'unwit', 'hero', 'cross', 'path', 'journey', 'sleepi', 'silverado']['Action', 'Crime', 'Drama', 'Western']"
Wuthering Heights,"['foundl', 'heathcliff', 'rais', 'wealthi', 'earnshaw', 'yorkshir', 'later', 'life', 'launch', 'vendetta']['Drama']"
Lord of War,"['yuri', 'orlov', 'globetrot', 'arm', 'dealer', 'deadliest', 'war', 'zone', 'struggl', 'stay']['Crime', 'Drama', 'Thriller']"
Willow Creek,"['young', 'coupl', 'ventur', 'wood', 'captur', 'footag', 'elus', 'bigfoot']['Adventure', 'Horror', 'Mystery', 'Thriller']"
PlayTime,"['age', 'jacqu', 'tati', 'glorious', 'choreograph', 'near', 'wordless', 'comedi', 'confus', 'technolog']['Comedy']"
I Am a Fugitive from a Chain Gang,"['warner', 'bros', 'hardhit', 'chaingang', 'movi', 'faith', 'adapt', 'similar', 'titl', 'autobiographi']['Crime', 'Drama']"
Cemetery Junction,"['freddi', '1970s', 'england', 'three', 'bluecollar', 'friend', 'spend', 'day', 'joke', 'drink']['Drama', 'Comedy']"
